rosbag record -O checker_tf /camera/color/camera_info /camera/color/image_raw /tf
0,0.855654712705,0.217311442995,0.689690309191
1,0.826062807839,0.217297107755,0.690425063166
2,0.795820158402,0.216486356552,0.689696828624
3,0.76414267077,0.216486138099,0.689292874763
4,0.734538569382,0.216489797178,0.687289900765
5,0.856544249934,0.185035798981,0.692895191215
6,0.825496093475,0.185032352219,0.692182847359
7,0.794381186382,0.186069483788,0.689786266232
8,0.765987354815,0.186073486815,0.689066924618
9,0.73398530866,0.186068970558,0.690906013483
10,0.857329300808,0.156814466529,0.69466149562
11,0.82684859307,0.155055686643,0.694088570567
12,0.795573116257,0.156101416495,0.691590904722
13,0.765664043101,0.15610064236,0.690557969137
14,0.736226807604,0.156094975836,0.689257915758
14,0.840539296688,0.170716647537,0.701475189476
15,0.809974411061,0.170722635445,0.702182972258
16,0.77956648371,0.172727465313,0.700334761048
17,0.74780615711,0.172170092541,0.698964425518
18,0.717574119094,0.172567499208,0.699776358561
19,0.839825935033,0.139606311024,0.704677481275
20,0.809501116368,0.141047595086,0.703328766839
21,0.779096955549,0.141036869414,0.702292425051
22,0.74926101185,0.141024767158,0.701888566026
23,0.716628704169,0.142793698547,0.700369604993
24,0.839984874786,0.111187501645,0.70492138378
25,0.80934299237,0.111189719594,0.70394390073
26,0.777829112707,0.111190388198,0.704737889138
27,0.748781192456,0.111185004552,0.704983101239
28,0.717743407823,0.112551037224,0.701782424969
29,0.82034384971,0.155912321292,0.754434692252
30,0.789051629712,0.158471828713,0.750999003638
31,0.759223035679,0.157520234823,0.751005754772
32,0.728658365241,0.158076955775,0.749311546047
33,0.697710047251,0.157673069597,0.748673916777
34,0.819633537613,0.127997722414,0.753319868899
35,0.789232778754,0.127993037096,0.751796721849
36,0.759792157773,0.127992655664,0.751324287519
37,0.728597983311,0.127991914989,0.750686434775
38,0.696757044024,0.126157447244,0.749631477238
39,0.819878700885,0.0973563201723,0.753784862292
40,0.789795385677,0.0973504727756,0.753306881282
41,0.758829654922,0.0973578296774,0.752987310093
43,0.728993627465,0.097352757868,0.752510797038
44,0.698277080157,0.0973503466078,0.750919356099
