1,26.4594458196,20.5918021123,-5.32260518551
2,-57.3497341626,-19.7111992755,22.4318701438
3,-46.9553349192,9.17437774299,-0.613012560324
4,-31.6420195222,2.41315154538,3.82768563487
5,-22.4016938165,8.90215810694,7.95261744521
6,-4.16334837551,-0.589104090125,1.38949801213
7,100.067701511,4.23952072026,7.61168148912
8,-38.108559785,-8.60336558836,16.7043045912
9,117.759214202,22.4911702841,12.2810233804
10,67.5456746391,18.9579587055,-8.74173950893
11,-42.0127377004,4.18857040581,19.9245602518
12,21.3382813273,5.48569700488,-7.17675228835
13,5.69684372189,0.87465339262,23.931742529
14,100.086230081,-8.30076327952,12.1807888505
15,46.430152267,-7.23282316408,6.19549144
